doc_id,model,language,resource_level,doc_category,source_words,stale_reference,labse_published,labse_pooled,labse_aligned,prof_labse_published,prof_labse_pooled
immunize/ppsv,gemini-3-pro,haitian_creole,low,immunize,563,True,0.9106085300445557,0.9749066829681396,0.8778945952653885,0.8579159379005432,0.9120528101921082
immunize/ppsv,kimi-k2,spanish,high,immunize,563,False,0.9191779494285583,0.9815090298652649,0.8542908430099487,0.9455118775367737,0.9711066484451294
immunize/ppsv,kimi-k2,chinese_simplified,high,immunize,563,False,0.9856840372085571,0.9831321239471436,0.9037977904081345,0.9235764741897583,0.9764806032180786
immunize/ppsv,kimi-k2,vietnamese,high,immunize,563,False,0.9160254001617432,0.9717511534690857,0.8428058326244354,0.9155372977256775,0.9743930101394653
immunize/ppsv,kimi-k2,tagalog,low,immunize,563,False,0.9171953797340393,0.9774588346481323,0.872058317065239,0.8970524668693542,0.9555531740188599
immunize/ppsv,kimi-k2,russian,high,immunize,563,False,0.9131231307983398,0.978437066078186,0.8692962974309921,0.9347479343414307,0.9758382439613342
immunize/ppsv,kimi-k2,korean,medium,immunize,563,True,0.940929651260376,0.9811487197875977,0.8367758989334106,0.821840763092041,0.9442342519760132
immunize/ppsv,kimi-k2,haitian_creole,low,immunize,563,True,0.9200513362884521,0.9848542809486389,0.8927285671234131,0.8433675765991211,0.9400138258934021
immunize/tdap,gpt-5.1,spanish,high,immunize,818,False,0.9101309776306152,0.9800675511360168,0.8028976619243622,0.9211959838867188,0.9849019050598145
immunize/tdap,gpt-5.1,chinese_simplified,high,immunize,818,True,0.8939049243927002,0.9734452366828918,0.7841503818829855,0.8808958530426025,0.9569998383522034
immunize/tdap,gpt-5.1,vietnamese,high,immunize,818,True,0.9055257439613342,0.986348569393158,0.8051085571448008,0.8889848589897156,0.9831465482711792
immunize/tdap,gpt-5.1,tagalog,low,immunize,818,True,0.9083613753318787,0.9835004806518555,0.810045063495636,0.9146618843078613,0.9811826348304749
immunize/tdap,gpt-5.1,russian,high,immunize,818,True,0.9023917317390442,0.9839244484901428,0.8017483850320181,0.8944453001022339,0.9631643891334534
immunize/tdap,gpt-5.1,korean,medium,immunize,818,True,0.9010618925094604,0.9821553826332092,0.8150275647640228,0.8855347633361816,0.9824820756912231
immunize/tdap,gpt-5.1,haitian_creole,low,immunize,818,True,0.9029468894004822,0.9824701547622681,0.8171562651793162,0.9020337462425232,0.983764111995697
immunize/tdap,claude-opus-4.5,spanish,high,immunize,818,False,0.9892100691795349,0.995319664478302,0.9701807697614034,0.9192685484886169,0.98750239610672
immunize/tdap,claude-opus-4.5,chinese_simplified,high,immunize,818,True,0.9745696783065796,0.9932941198348999,0.9535165329774221,0.8738146424293518,0.9795262813568115
immunize/tdap,claude-opus-4.5,vietnamese,high,immunize,818,True,0.9828119277954102,0.9928967356681824,0.954963892698288,0.8806231021881104,0.9860093593597412
immunize/tdap,claude-opus-4.5,tagalog,low,immunize,818,True,0.9944306015968323,0.9963505268096924,0.9702288309733073,0.9231014251708984,0.9872288703918457
immunize/tdap,claude-opus-4.5,russian,high,immunize,818,True,0.9844664931297302,0.9942938685417175,0.9593361814816793,0.9005881547927856,0.9802588224411011
immunize/tdap,claude-opus-4.5,korean,medium,immunize,818,True,0.981350302696228,0.9917485117912292,0.931271106004715,0.8913945555686951,0.9795580506324768
immunize/tdap,claude-opus-4.5,haitian_creole,low,immunize,818,True,0.8999730348587036,0.9848831295967102,0.7999525964260101,0.9024530649185181,0.9799677133560181
immunize/tdap,gemini-3-pro,spanish,high,immunize,818,False,0.8526055812835693,0.907870888710022,0.7444521884123484,0.9174806475639343,0.9794148802757263
immunize/tdap,gemini-3-pro,chinese_simplified,high,immunize,818,True,0.8729832172393799,0.9705852270126343,0.7720974485079447,0.8436294794082642,0.9729387760162354
immunize/tdap,gemini-3-pro,vietnamese,high,immunize,818,True,0.8903539776802063,0.9760023951530457,0.778337319691976,0.8731796145439148,0.9756239056587219
immunize/tdap,gemini-3-pro,tagalog,low,immunize,818,True,0.8554611206054688,0.9126087427139282,0.7462814648946127,0.8912836313247681,0.9780194163322449
immunize/tdap,gemini-3-pro,russian,high,immunize,818,True,0.8540687561035156,0.9127233624458313,0.7536335488160452,0.9028347730636597,0.9771002531051636
immunize/tdap,gemini-3-pro,korean,medium,immunize,818,True,0.8677321672439575,0.9221298694610596,0.7411642670631409,0.8811438083648682,0.9791975021362305
immunize/tdap,gemini-3-pro,haitian_creole,low,immunize,818,True,0.8911896347999573,0.9581970572471619,0.783823142449061,0.8620063662528992,0.9521960020065308
immunize/tdap,kimi-k2,spanish,high,immunize,818,False,0.8783388733863831,0.973497748374939,0.789143572251002,0.9233002662658691,0.9797322750091553
immunize/tdap,kimi-k2,chinese_simplified,high,immunize,818,True,0.8660441637039185,0.9757511615753174,0.7479720860719681,0.8609989881515503,0.9798500537872314
immunize/tdap,kimi-k2,vietnamese,high,immunize,818,True,0.8922173976898193,0.985586941242218,0.7870489060878754,,
immunize/tdap,kimi-k2,tagalog,low,immunize,818,True,,,,,0.9772435426712036
immunize/tdap,kimi-k2,russian,high,immunize,818,True,0.9073474407196045,0.9820182919502258,0.7993234992027283,0.864932656288147,0.9591484069824219
immunize/tdap,kimi-k2,korean,medium,immunize,818,True,0.8854908347129822,0.9738032221794128,0.7762684126694998,0.8912724852561951,0.96901935338974
immunize/tdap,kimi-k2,haitian_creole,low,immunize,818,True,0.9026052355766296,0.9864689707756042,0.8104783793290457,0.8996025919914246,0.9787675738334656
immunize/varicella,gpt-5.1,spanish,high,immunize,922,False,0.885047197341919,0.9733130931854248,0.7456010580062866,0.9199101328849792,0.9804087281227112
immunize/varicella,gpt-5.1,chinese_simplified,high,immunize,922,True,0.8813780546188354,0.9832460284233093,0.748161222253527,0.8996459245681763,0.9791805148124695
immunize/varicella,gpt-5.1,vietnamese,high,immunize,922,True,0.8972285389900208,0.9829260110855103,0.7638635124479022,0.9410804510116577,0.9815887212753296
immunize/varicella,gpt-5.1,tagalog,low,immunize,922,True,0.8910644054412842,0.987140417098999,0.7718870384352547,0.8498848080635071,0.9849253296852112
immunize/varicella,gpt-5.1,russian,high,immunize,922,True,0.974108099937439,0.9769694209098816,0.9268750633512225,0.8834423422813416,0.9771392941474915
immunize/varicella,gpt-5.1,korean,medium,immunize,922,True,0.8819032907485962,0.98430997133255,0.7745593019894191,0.9024290442466736,0.9770007133483887
immunize/varicella,gpt-5.1,haitian_creole,low,immunize,922,True,0.8942787051200867,0.9782438278198242,0.772195543561663,0.8649502396583557,0.9717385172843933
immunize/varicella,claude-opus-4.5,spanish,high,immunize,922,False,0.9785487651824951,0.9968265891075134,0.9859522836548942,0.9160162210464478,0.9739140868186951
immunize/varicella,claude-opus-4.5,chinese_simplified,high,immunize,922,True,0.983482301235199,0.9885966181755066,0.8992137312889099,0.9151253700256348,0.9792813658714294
immunize/varicella,claude-opus-4.5,vietnamese,high,immunize,922,True,0.9878287315368652,0.98906409740448,0.9057984948158264,0.8977138996124268,0.969163179397583
immunize/varicella,claude-opus-4.5,tagalog,low,immunize,922,True,0.9741283655166626,0.9861300587654114,0.8846208282879421,0.8771942853927612,0.97640460729599
immunize/varicella,claude-opus-4.5,russian,high,immunize,922,True,0.9918874502182007,0.9892780184745789,0.9099768655640739,0.8986469507217407,0.973052978515625
immunize/varicella,claude-opus-4.5,korean,medium,immunize,922,True,0.9590776562690735,0.9853162169456482,0.8762326751436506,0.8707876205444336,0.9767617583274841
immunize/varicella,claude-opus-4.5,haitian_creole,low,immunize,922,True,0.9886186122894287,0.979106068611145,0.8776553315775735,0.9342411756515503,0.9822889566421509
immunize/varicella,gemini-3-pro,spanish,high,immunize,922,False,0.8097753524780273,0.9193772077560425,0.7274315782955715,0.9045401811599731,0.9827337861061096
immunize/varicella,gemini-3-pro,chinese_simplified,high,immunize,922,True,0.8252142667770386,0.9313647150993347,0.7099432008607047,0.8440924286842346,0.9669481515884399
immunize/varicella,gemini-3-pro,vietnamese,high,immunize,922,True,0.8459882140159607,0.9349501132965088,0.7136477742876325,0.8620330691337585,0.9640169143676758
immunize/varicella,gemini-3-pro,tagalog,low,immunize,922,True,0.8756203651428223,0.9523393511772156,0.7285526650292533,0.8408020734786987,0.9580842852592468
immunize/varicella,gemini-3-pro,russian,high,immunize,922,True,0.8626677989959717,0.94508296251297,0.7224074516977582,0.8193711042404175,0.9452010989189148
immunize/varicella,gemini-3-pro,korean,medium,immunize,922,True,0.8713492155075073,0.9377608895301819,0.7226705210549491,0.8282368183135986,0.9473305344581604
immunize/varicella,gemini-3-pro,haitian_creole,low,immunize,922,True,0.8792373538017273,0.9382273554801941,0.7326301506587437,0.8444418907165527,0.9568794369697571
immunize/varicella,kimi-k2,spanish,high,immunize,922,False,0.8686525821685791,0.9745516777038574,0.7513830236026219,0.8796250224113464,0.977199912071228
immunize/varicella,kimi-k2,chinese_simplified,high,immunize,922,True,0.8826306462287903,0.9824298620223999,0.7562988570758274,0.8641520738601685,0.9704687595367432
immunize/varicella,kimi-k2,vietnamese,high,immunize,922,True,0.8726979494094849,0.9709905982017517,0.7429383737700326,0.8709084391593933,0.9608036875724792
immunize/varicella,kimi-k2,tagalog,low,immunize,922,True,0.8830385208129883,0.9830536842346191,0.7574082442692348,0.870620608329773,0.971630871295929
immunize/varicella,kimi-k2,russian,high,immunize,922,True,0.8493528366088867,0.965594470500946,0.7349516749382019,0.8497634530067444,0.9617507457733154
immunize/varicella,kimi-k2,korean,medium,immunize,922,True,0.858580470085144,0.9570838212966919,0.7377064994403294,0.880728006362915,0.9741070866584778
immunize/varicella,kimi-k2,haitian_creole,low,immunize,922,True,0.8867207169532776,0.9710119366645813,0.7367376599993024,0.9090312123298645,0.9687550067901611
immunize/zoster_recombinant,gpt-5.1,spanish,high,immunize,904,False,0.9010449051856995,0.9745432138442993,0.7506831306964159,0.9027878642082214,0.9697853326797485
immunize/zoster_recombinant,gpt-5.1,chinese_simplified,high,immunize,904,False,0.8665960431098938,0.9767844080924988,0.7330656732831683,0.8894531726837158,0.9789569973945618
immunize/zoster_recombinant,gpt-5.1,vietnamese,high,immunize,904,False,0.9764996767044067,0.98087477684021,0.9212128605161395,0.9625515937805176,0.9770291447639465
immunize/zoster_recombinant,gpt-5.1,tagalog,low,immunize,904,False,0.8755902051925659,0.98078453540802,0.7490306879792895,0.8905982971191406,0.9677379131317139
immunize/zoster_recombinant,gpt-5.1,russian,high,immunize,904,False,0.885103166103363,0.9773696064949036,0.7453518211841583,0.8665667772293091,0.9599660038948059
immunize/zoster_recombinant,gpt-5.1,korean,medium,immunize,904,False,0.8794328570365906,0.9825113415718079,0.7467550507613591,0.8614357709884644,0.9613874554634094
immunize/zoster_recombinant,gpt-5.1,haitian_creole,low,immunize,904,False,0.9833424091339111,0.9818191528320312,0.8612512307507652,0.9050307869911194,0.9743781089782715
immunize/zoster_recombinant,claude-opus-4.5,spanish,high,immunize,904,False,0.9866610169410706,0.991733193397522,0.9454856259482247,0.8878930807113647,0.96613609790802
immunize/zoster_recombinant,claude-opus-4.5,chinese_simplified,high,immunize,904,False,0.9618064761161804,0.9776362776756287,0.8550391580377307,0.9593333601951599,0.9766384363174438
immunize/zoster_recombinant,claude-opus-4.5,vietnamese,high,immunize,904,False,0.9805879592895508,0.9851160645484924,0.8767652256148202,0.9647113084793091,0.9809606075286865
immunize/zoster_recombinant,claude-opus-4.5,tagalog,low,immunize,904,False,0.9906951189041138,0.9855348467826843,0.8849601660455976,0.8936939239501953,0.9714090824127197
immunize/zoster_recombinant,claude-opus-4.5,russian,high,immunize,904,False,0.9828575849533081,0.979049563407898,0.8663549848965236,0.9045588374137878,0.967776358127594
immunize/zoster_recombinant,claude-opus-4.5,korean,medium,immunize,904,False,0.9759446382522583,0.9765672087669373,0.862794646195003,0.8562710881233215,0.9696399569511414
immunize/zoster_recombinant,claude-opus-4.5,haitian_creole,low,immunize,904,False,0.9893683791160583,0.9882558584213257,0.936289199760982,0.864550769329071,0.9721906781196594
immunize/zoster_recombinant,gemini-3-pro,spanish,high,immunize,904,False,0.8479206562042236,0.9488478899002075,0.7611235635621207,0.8770624399185181,0.9651076793670654
immunize/zoster_recombinant,gemini-3-pro,chinese_simplified,high,immunize,904,False,0.8419487476348877,0.9525920748710632,0.6945276260375977,0.9413300156593323,0.9391705393791199
immunize/zoster_recombinant,gemini-3-pro,vietnamese,high,immunize,904,False,0.8638609051704407,0.9637498259544373,0.6991779506206512,0.8634255528450012,0.9772827625274658
immunize/zoster_recombinant,gemini-3-pro,tagalog,low,immunize,904,False,0.8544744253158569,0.9565805196762085,0.7453992451940264,0.8467018008232117,0.9628365635871887
immunize/zoster_recombinant,gemini-3-pro,russian,high,immunize,904,False,0.852685272693634,0.9378430843353271,0.6886137809072223,0.8587437868118286,0.9554040431976318
immunize/zoster_recombinant,gemini-3-pro,korean,medium,immunize,904,False,0.8208087682723999,0.9258587956428528,0.6709301812308175,0.8554290533065796,0.9759518504142761
immunize/zoster_recombinant,gemini-3-pro,haitian_creole,low,immunize,904,False,0.8497083187103271,0.9294870495796204,0.6993146070412227,0.8727200031280518,0.9679873585700989
immunize/zoster_recombinant,kimi-k2,spanish,high,immunize,904,False,0.8589950203895569,0.9551024436950684,0.7112383629594531,0.8963567614555359,0.9753946661949158
immunize/zoster_recombinant,kimi-k2,chinese_simplified,high,immunize,904,False,0.9553337097167969,0.9659286737442017,0.7883405770574298,0.9080414175987244,0.9719868898391724
immunize/zoster_recombinant,kimi-k2,vietnamese,high,immunize,904,False,0.8694247603416443,0.9809975028038025,0.7068183592387608,0.9113121628761292,0.9714034795761108
immunize/zoster_recombinant,kimi-k2,tagalog,low,immunize,904,False,0.8715648651123047,0.9791878461837769,0.7067977402891431,0.8577396869659424,0.9764301180839539
immunize/zoster_recombinant,kimi-k2,russian,high,immunize,904,False,0.8842213153839111,0.958688497543335,0.7301605045795441,0.8632590770721436,0.9605982899665833
immunize/zoster_recombinant,kimi-k2,korean,medium,immunize,904,False,0.8391976952552795,0.9700502157211304,0.6978599897452763,0.8763861656188965,0.9725150465965271
immunize/zoster_recombinant,kimi-k2,haitian_creole,low,immunize,904,False,0.882047176361084,0.9852908253669739,0.7705426471573966,0.9067175388336182,0.9632481336593628
cancer/after-a-breast-cancer-diagnosis,gpt-5.1,spanish,high,cancer,1351,False,0.9940829873085022,0.9901974201202393,0.9009376525878906,0.9912337064743042,0.9874114990234375
cancer/after-a-breast-cancer-diagnosis,gpt-5.1,chinese_simplified,high,cancer,1351,False,0.9921576976776123,0.9896990656852722,0.9183743625879288,0.9890226125717163,0.9899645447731018
cancer/after-a-breast-cancer-diagnosis,gpt-5.1,vietnamese,high,cancer,1351,False,0.9894752502441406,0.9907466769218445,0.9029913067817688,0.9848119616508484,0.9853412508964539
cancer/after-a-breast-cancer-diagnosis,gpt-5.1,tagalog,low,cancer,1351,False,0.995144248008728,0.9892922043800354,0.9002867102622986,0.9838301539421082,0.9870018362998962
cancer/after-a-breast-cancer-diagnosis,gpt-5.1,russian,high,cancer,1351,False,0.9877484440803528,0.9893686175346375,0.8818845093250275,0.973760724067688,0.9830642342567444
cancer/after-a-breast-cancer-diagnosis,gpt-5.1,korean,medium,cancer,1351,False,0.9888033866882324,0.9897158741950989,0.8832123368978501,0.9853694438934326,0.9851943850517273
cancer/after-a-breast-cancer-diagnosis,gpt-5.1,haitian_creole,low,cancer,1351,False,0.9896265268325806,0.9891835451126099,0.8711118519306182,0.9866588115692139,0.9865792989730835
cancer/after-a-breast-cancer-diagnosis,claude-opus-4.5,spanish,high,cancer,1351,False,0.9939658641815186,0.9975225329399109,0.9836629450321197,0.9939200282096863,0.986346423625946
cancer/after-a-breast-cancer-diagnosis,claude-opus-4.5,chinese_simplified,high,cancer,1351,False,0.9897013902664185,0.9911917448043823,0.8880223169922828,0.991561770439148,0.9901262521743774
cancer/after-a-breast-cancer-diagnosis,claude-opus-4.5,vietnamese,high,cancer,1351,False,0.9933719635009766,0.9885604977607727,0.8828764870762825,0.9809112548828125,0.9849696755409241
cancer/after-a-breast-cancer-diagnosis,claude-opus-4.5,tagalog,low,cancer,1351,False,0.9952535033226013,0.9923115372657776,0.9074157878756524,0.9842978119850159,0.9853559136390686
cancer/after-a-breast-cancer-diagnosis,claude-opus-4.5,russian,high,cancer,1351,False,0.9872099161148071,0.9891813397407532,0.8895820423960685,0.9768620133399963,0.9836995601654053
cancer/after-a-breast-cancer-diagnosis,claude-opus-4.5,korean,medium,cancer,1351,False,0.9909223914146423,0.9904483556747437,0.8839400306344032,0.9845969676971436,0.9897366166114807
cancer/after-a-breast-cancer-diagnosis,claude-opus-4.5,haitian_creole,low,cancer,1351,False,0.9951237440109253,0.9916039705276489,0.9306740880012512,0.9859828948974609,0.9861543774604797
cancer/after-a-breast-cancer-diagnosis,gemini-3-pro,spanish,high,cancer,1351,False,0.9881762862205505,0.9894629120826721,0.8702703565359116,0.9902182817459106,0.9866448044776917
cancer/after-a-breast-cancer-diagnosis,gemini-3-pro,chinese_simplified,high,cancer,1351,False,0.9932882189750671,0.9903484582901001,0.9042826950550079,0.991689920425415,0.9839340448379517
cancer/after-a-breast-cancer-diagnosis,gemini-3-pro,vietnamese,high,cancer,1351,False,0.9890245795249939,0.9910567998886108,0.9018783152103425,0.981056809425354,0.9855664372444153
cancer/after-a-breast-cancer-diagnosis,gemini-3-pro,tagalog,low,cancer,1351,False,0.944404125213623,0.9301504492759705,0.8407611429691315,0.9830469489097595,0.9854963421821594
cancer/after-a-breast-cancer-diagnosis,gemini-3-pro,russian,high,cancer,1351,False,0.9896894693374634,0.9886638522148132,0.885674586892128,0.9657807350158691,0.981875479221344
cancer/after-a-breast-cancer-diagnosis,gemini-3-pro,korean,medium,cancer,1351,False,0.9889065623283386,0.9878734946250916,0.8789084911346435,0.9790014624595642,0.9849593043327332
cancer/after-a-breast-cancer-diagnosis,gemini-3-pro,haitian_creole,low,cancer,1351,False,0.9949676394462585,0.9907879829406738,0.9070900917053223,0.9866886138916016,0.986964225769043
cancer/after-a-breast-cancer-diagnosis,kimi-k2,spanish,high,cancer,1351,False,0.9898784160614014,0.9881166219711304,0.858535161614418,0.9868030548095703,0.9877790808677673
cancer/after-a-breast-cancer-diagnosis,kimi-k2,chinese_simplified,high,cancer,1351,False,0.9883292317390442,0.9898969531059265,0.8897962957620621,0.9893819093704224,0.9887677431106567
cancer/after-a-breast-cancer-diagnosis,kimi-k2,vietnamese,high,cancer,1351,False,0.9832782745361328,0.9906662702560425,0.8955033823847771,0.9752880334854126,0.9852996468544006
cancer/after-a-breast-cancer-diagnosis,kimi-k2,tagalog,low,cancer,1351,False,0.9877054691314697,0.9920139908790588,0.9026143163442611,0.9782193303108215,0.9847943782806396
cancer/after-a-breast-cancer-diagnosis,kimi-k2,russian,high,cancer,1351,False,0.9848147630691528,0.9886096119880676,0.8873322188854218,0.9625213742256165,0.9812836647033691
cancer/after-a-breast-cancer-diagnosis,kimi-k2,korean,medium,cancer,1351,False,0.961117684841156,0.9820035099983215,0.8120926111936569,0.977860689163208,0.9862780570983887
cancer/after-a-breast-cancer-diagnosis,kimi-k2,haitian_creole,low,cancer,1351,False,0.9845845103263855,0.9899151921272278,0.8931373178958892,0.9811539053916931,0.9866650700569153
cancer/after-a-cervical-cancer-diagnosis,gpt-5.1,spanish,high,cancer,1311,False,0.9966768026351929,0.998315155506134,0.9826733999782138,0.990326464176178,0.9966999888420105
cancer/after-a-cervical-cancer-diagnosis,gpt-5.1,chinese_simplified,high,cancer,1311,False,0.984539806842804,0.9912049174308777,0.8986694127321243,0.9921552538871765,0.9962668418884277
cancer/after-a-cervical-cancer-diagnosis,gpt-5.1,vietnamese,high,cancer,1311,False,0.9888752698898315,0.9963067173957825,0.9780782130029466,0.9804577827453613,0.9938787817955017
cancer/after-a-cervical-cancer-diagnosis,gpt-5.1,tagalog,low,cancer,1311,False,0.9957321286201477,0.9891494512557983,0.892508541047573,0.9812469482421875,0.9974003434181213
cancer/after-a-cervical-cancer-diagnosis,gpt-5.1,russian,high,cancer,1311,False,0.9793424606323242,0.9858708381652832,0.8769091188907623,0.9693825244903564,0.9883437752723694
cancer/after-a-cervical-cancer-diagnosis,gpt-5.1,korean,medium,cancer,1311,False,0.9802258014678955,0.9965905547142029,0.9748426278432211,0.9779385328292847,0.987779974937439
cancer/after-a-cervical-cancer-diagnosis,gpt-5.1,haitian_creole,low,cancer,1311,False,0.9890047311782837,0.9891732931137085,0.8899620935320854,0.9812523126602173,0.9968194961547852
cancer/after-a-cervical-cancer-diagnosis,claude-opus-4.5,spanish,high,cancer,1311,False,0.9979296326637268,0.9991961121559143,0.9941779375076294,0.9920901656150818,0.9975723028182983
cancer/after-a-cervical-cancer-diagnosis,claude-opus-4.5,chinese_simplified,high,cancer,1311,False,0.9898810386657715,0.9961773157119751,0.9562944438722398,0.9944999814033508,0.9955484867095947
cancer/after-a-cervical-cancer-diagnosis,claude-opus-4.5,vietnamese,high,cancer,1311,False,0.9952856302261353,0.9908920526504517,0.9346418910556369,0.9783961176872253,0.9934695363044739
